Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Segment,Traded_Value_lacs
230120,511626,3788,3788,13.0,12.95,XT,0.49
230120,511628,28761,25598,269.35,257.05,X ,68.95
230120,511630,19342,18888,3.76,3.84,B ,0.71
230120,511654,26,26,15.15,14.45,X ,0.0
230120,511658,12646,2347,101.45,100.85,X ,2.38
230120,511672,6785,4176,38.7,39.45,X ,1.62
230120,511676,25334,7949,208.7,212.55,B ,16.59
230120,511688,685,518,6.8,6.8,X ,0.04
230120,511692,439,431,33.8,34.25,X ,0.15
230120,511700,58721,58721,42.8,40.8,XT,25.13
230120,511702,1000,1000,24.65,25.9,XT,0.25
230120,511710,15823,15764,1.7,1.69,X ,0.27
230120,511712,16002,15391,20.2,21.25,X ,3.11
230120,511714,1927,1897,41.3,40.75,X ,0.78
230120,511724,303445,157211,29.45,29.55,B ,46.3
230120,511726,9478,9478,17.85,17.0,T ,1.69
230120,511736,80737,66474,1.68,1.72,X ,1.12
230120,511738,104,104,22.5,23.1,XT,0.02
230120,511742,7638,5144,152.4,152.35,B ,7.84
230120,511754,315,265,168.3,167.5,X ,0.45
230120,511756,31684,31684,30.49,29.04,Z ,9.66
230120,511758,165,165,28.5,27.45,XT,0.05
230120,511760,447568,297759,0.67,0.66,X ,1.99
230120,511764,1443,1443,28.33,26.99,X ,0.41
230120,511766,718,642,267.45,262.35,B ,1.72
230120,511768,1519,1518,124.0,123.35,X ,1.88
230120,512008,250,250,667.4,635.65,XT,1.67
230120,512018,62136,41054,2.73,2.74,X ,1.12
230120,512020,46,32,3000.0,2998.45,X ,0.96
230120,512024,1,1,45.0,45.0,X ,0.0
230120,512047,3059,2059,2.4,2.41,X ,0.05
230120,512048,104253,104253,5.42,5.7,X ,5.65
230120,512068,19971,19971,41.65,42.1,XT,8.32
230120,512070,25281,13856,738.3,747.15,A ,102.3
230120,512093,159312,158451,3.46,3.55,X ,5.48
230120,512097,1024901,475366,0.55,0.54,X ,2.61
230120,512099,45,45,34.4,32.8,XT,0.02
230120,512103,50,50,61.35,61.35,X ,0.03
230120,512109,100,100,28.55,28.0,X ,0.03
230120,512115,1729,1729,31.7,30.2,X ,0.55
230120,512131,3106,2633,38.8,39.0,B ,1.02
230120,512161,6056,3814,57.85,58.85,B ,2.21
230120,512165,6162,6162,173.25,165.0,XT,10.68
230120,512175,51914,41815,6.36,6.39,X ,2.66
230120,512179,22126,2184,366.35,367.0,A ,8.0
230120,512197,29832,29832,3.3,3.41,Z ,0.98
230120,512217,140917,140917,37.8,36.0,XT,53.27
230120,512229,34214,34214,271.65,266.35,XT,92.94
230120,512237,44035,18378,140.8,142.25,A ,25.88
230120,512247,59383,40623,6.04,6.21,X ,2.45
230120,512257,176074,161211,2.68,2.75,X ,4.32
230120,512267,47613,32977,12.55,12.43,B ,4.14
230120,512279,51,51,9.98,9.98,Z ,0.01
230120,512296,5455,4786,48.0,48.9,B ,2.3
230120,512301,14160,11960,3.24,3.4,X ,0.39
230120,512329,51,51,418.0,422.0,XT,0.21
230120,512344,4178,4178,4.46,4.69,XT,0.19
230120,512359,1267244,842765,0.5,0.51,X ,4.21
230120,512379,448573,448573,31.15,31.2,T ,139.73
230120,512381,21110,10108,135.8,137.8,B ,13.73
230120,512393,653,653,101.0,101.25,X ,0.66
230120,512399,1129,1129,270.3,267.6,XT,3.05
230120,512425,90,57,460.0,450.0,X ,0.26
230120,512437,997,733,490.8,493.15,X ,3.6
230120,512441,20231,20231,44.8,46.65,XT,9.06
230120,512453,910,733,724.45,720.15,X ,5.31
230120,512455,162088,118030,276.5,282.5,A ,326.35
230120,512463,1474992,1012923,8.39,8.36,X ,84.98
230120,512477,171,156,72.3,69.25,X ,0.11
230120,512481,12287,12287,3.65,3.8,XT,0.45
230120,512485,2,2,49.5,52.0,X ,0.0
230120,512489,1988,1611,76.0,75.95,X ,1.22
230120,512493,71386,71386,78.45,82.25,XT,56.0
230120,512499,4260160,3407727,0.5,0.49,X ,17.04
230120,512519,39452,26924,102.8,105.75,B ,27.68
230120,512527,77,65,798.2,805.7,X ,0.52
230120,512529,118602,31508,85.45,86.6,A ,26.92
230120,512531,1208,816,87.75,88.2,B ,0.72
230120,512553,3285,1828,92.65,88.25,B ,1.69
230120,512559,294677,72275,73.3,73.1,B ,52.98
230120,512565,1313,1213,20.3,21.35,X ,0.25
230120,512573,4663,2279,386.8,385.95,A ,8.82
230120,512587,193,114,35.5,36.5,X ,0.04
230120,512589,3263,2186,17.6,17.75,X ,0.38
230120,512591,50,50,7.5,7.15,XT,0.0
230120,512597,840,560,108.1,102.55,B ,0.61
230120,512599,40698,5735,3456.4,3461.6,A ,198.22
230120,512604,32098,30867,5.5,4.76,X ,1.7
230120,512608,70711,54761,5.48,5.52,B ,3.0
230120,512618,18729,18729,7.99,7.7,XT,1.5
230120,512624,110389,110389,3.98,4.02,XT,4.39
230120,512626,1379,939,157.0,152.3,B ,1.47
230120,512634,1892,1803,73.65,73.5,X ,1.33
230120,513005,4547,4547,57.0,55.85,XT,2.59
230120,513010,10717,7913,726.8,727.45,A ,57.51
230120,513023,30943,9860,242.4,242.15,A ,23.9
230120,513043,91,91,48.85,48.85,X ,0.04
230120,513059,15366,15366,15.2,15.6,XT,2.34
230120,513063,551,551,20.85,21.9,XT,0.11
230120,513097,1318,507,393.4,386.95,B ,1.99
230120,513108,647,464,568.9,576.15,B ,2.64
230120,513117,5960,5528,5.62,5.85,X ,0.31
230120,513119,2055,2055,57.25,58.9,XT,1.18
230120,513121,27717,24753,27.85,27.85,B ,6.89
230120,513149,1175,811,980.0,974.15,X ,7.95
230120,513173,5722,3258,25.15,25.1,X ,0.82
230120,513179,3000,3000,4.28,4.08,T ,0.13
230120,513228,23585,10708,57.65,59.0,B ,6.17
230120,513250,2842323,2842323,10.78,10.27,Z ,306.4
230120,513252,731,731,751.3,745.0,XT,5.49
230120,513262,5074,4264,151.2,152.85,A ,6.45
230120,513269,846,703,81.85,82.8,B ,0.58
230120,513295,17548,14190,2.08,2.13,X ,0.3
230120,513303,763,481,15.59,15.65,X ,0.07
230120,513307,174,174,213.85,203.7,XT,0.37
230120,513309,108,108,23.8,24.15,Z ,0.03
230120,513335,15710,15710,3.86,3.95,Z ,0.61
230120,513337,929,929,95.05,100.05,XT,0.88
230120,513349,3119,1369,310.0,314.55,B ,4.24
230120,513353,15479,9199,293.2,293.85,X ,26.97
230120,513361,97426,97426,2.0,1.99,XT,1.95
230120,513375,3765,1581,909.3,940.9,A ,14.38
230120,513377,110488,40544,35.15,35.55,A ,14.25
230120,513397,885,885,6.33,6.33,X ,0.06
230120,513401,4907,4188,36.2,35.7,X ,1.52
230120,513403,4220,3173,7.92,7.55,X ,0.25
230120,513418,58315,42890,4.37,4.39,X ,1.87
230120,513422,35587,19293,25.25,24.3,X ,4.87
230120,513430,566,566,33.05,31.5,XT,0.19
230120,513434,9296,4330,856.35,868.55,A ,37.08
230120,513436,5768,4611,72.1,71.65,B ,3.32
230120,513446,43331,31971,31.6,32.15,B ,10.1
230120,513452,450,450,8.2,8.2,XT,0.04
230120,513456,8691,6225,34.55,34.8,X ,2.15
230120,513460,638,638,9.25,9.4,Z ,0.06
230120,513472,4536,3076,44.45,48.95,X ,1.37
230120,513488,3546,2506,28.3,29.25,X ,0.71
230120,513498,2488,2488,62.45,63.7,XT,1.55
230120,513502,63283,56909,2.95,2.99,X ,1.68
230120,513507,300,300,188.0,195.35,P ,0.56
230120,513509,112,112,252.75,249.5,T ,0.28
230120,513511,1698,1358,140.05,140.85,X ,1.9
230120,513513,122,121,10.55,10.02,X ,0.01
230120,513515,8595,8595,1.98,1.99,XT,0.17
230120,513517,3563,2402,486.7,469.75,B ,11.69
230120,513519,9685,3052,320.95,329.6,B ,9.8
230120,513528,2647,2647,2.85,2.76,X ,0.08
230120,513532,6279,5516,176.2,171.7,X ,9.72
230120,513536,29717,27975,16.2,15.85,X ,4.53
230120,513554,11687,7065,71.5,70.85,B ,5.05
230120,513575,1141,1141,18.25,17.4,XT,0.21
230120,513599,522835,247412,130.0,130.8,A ,321.64
230120,513642,354,354,44.5,42.95,XT,0.16
230120,513683,384308,108071,81.0,81.3,A ,87.54
230120,513687,127,127,8.0,8.1,X ,0.01
230120,513693,11400,10006,44.65,46.0,X ,4.47
230120,513709,600,490,103.05,104.45,X ,0.5
230120,513713,76496,49309,14.22,14.02,X ,7.01
230120,513721,1810,1810,15.5,15.95,Z ,0.28
230120,513729,7909,7080,48.6,49.05,B ,3.44
230120,514010,39487,23822,5.48,5.28,X ,1.31
230120,514028,8152,8151,30.5,31.8,X ,2.49
230120,514030,3528,2999,243.8,244.1,X ,7.31
230120,514034,8715,8715,8.34,8.19,B ,0.73
230120,514036,354,348,739.9,716.0,B ,2.57
230120,514043,31702,13015,77.2,76.8,B ,10.05
230120,514045,151,151,183.05,181.25,T ,0.28
230120,514087,811,620,108.6,109.4,X ,0.67
230120,514113,3667,3667,29.25,29.5,XT,1.07
230120,514138,1228,834,310.0,306.2,X ,2.59
230120,514140,212,207,25.55,25.85,X ,0.05
230120,514142,1129,783,82.0,82.5,B ,0.64
230120,514162,12856,6556,72.3,72.55,A ,4.74
230120,514165,126039,108131,13.47,13.38,X ,14.57
230120,514167,1400,710,879.15,890.75,B ,6.24
230120,514171,3543,3543,28.3,29.45,XT,1.0
230120,514175,2560,2325,19.05,19.1,B ,0.44
230120,514183,10044,8144,166.5,166.35,X ,13.56
230120,514197,81043,81043,66.2,63.05,XT,53.65
230120,514211,75459,75459,3.89,3.96,T ,2.94
230120,514215,6097,4594,284.75,293.0,X ,13.08
230120,514223,3578,3578,6.0,6.31,XT,0.21
230120,514234,1100,664,220.35,218.8,B ,1.46
230120,514238,6201,4996,1377.8,1361.4,X ,68.83
230120,514240,13070,9431,6.67,6.68,X ,0.63
230120,514248,5800,5800,67.95,70.7,P ,3.94
230120,514264,523,451,13.3,14.0,X ,0.06
230120,514266,710,615,77.55,77.75,X ,0.48
230120,514272,828,825,42.05,41.85,X ,0.35
230120,514274,885,835,25.7,25.5,B ,0.21
230120,514280,2311,2311,78.8,82.0,XT,1.82
230120,514286,8655,8375,17.05,17.35,B ,1.43
230120,514300,192,134,42.15,41.05,B ,0.06
230120,514302,11602,11525,145.95,142.7,X ,16.82
230120,514312,1140,1140,34.95,34.85,XT,0.4
230120,514316,11615,8101,120.55,123.4,X ,9.77
230120,514322,62,62,71.9,69.1,XT,0.04
230120,514326,906,556,11.63,11.91,X ,0.06
230120,514330,2697,2697,39.5,39.75,X ,1.07
230120,514332,1018,731,13.0,13.4,X ,0.1
230120,514354,3881,3090,102.45,103.45,B ,3.17
230120,514358,513,412,34.4,33.95,X ,0.14
230120,514360,28280,26277,101.85,97.0,X ,26.76
230120,514378,38007,38007,43.0,41.95,XT,16.34
230120,514386,25998,23987,3.88,3.82,X ,0.93
230120,514400,1952,1952,10.9,10.39,X ,0.21
230120,514418,426,272,479.35,486.25,B ,1.3
230120,514428,1135,885,274.4,270.6,X ,2.43
230120,514442,5023,4636,21.15,21.45,X ,0.98
230120,514448,4087,4087,1198.15,1199.35,T ,48.97
230120,514450,19042,6021,254.3,250.65,B ,15.31
230120,514454,357,357,13.95,14.65,XT,0.05
230120,514470,3358,2961,79.2,80.05,B ,2.35
230120,515008,1192,1192,41.1,41.95,XT,0.49
230120,515018,2055,2055,23.5,24.25,T ,0.48
230120,515030,4953,2458,511.1,506.5,A ,12.56
230120,515037,1765,1569,39.95,40.4,B ,0.63
230120,515043,19109,16440,97.55,98.25,X ,16.04
230120,515055,389860,74172,120.85,121.85,A ,89.64
230120,515059,2940,2540,23.4,23.9,X ,0.59
230120,515093,684,626,44.2,44.9,B ,0.28
230120,515127,3091,2255,4.27,4.34,X ,0.1
230120,515147,63956,48636,64.15,64.85,X ,31.2
230120,516003,2378,1785,150.85,149.05,X ,2.69
230120,516016,2331,1368,159.45,159.25,B ,2.18
230120,516022,2964,2184,179.9,181.2,B ,3.93
230120,516030,64624,50519,92.05,92.8,X ,46.5
230120,516062,1311,1311,7.8,8.19,Z ,0.1
230120,516064,13721,7749,194.3,185.05,B ,15.06
230120,516072,12016,9849,268.2,272.6,B ,26.42
230120,516078,2260,2205,22.6,22.95,X ,0.5
230120,516082,3103,2724,284.5,287.35,B ,7.75
230120,516092,41107,37559,28.55,30.05,B ,10.72
230120,516096,205,205,175.7,181.9,XT,0.36
230120,516106,1982,1832,7.6,7.52,X ,0.14
230120,516108,720,720,118.05,118.1,X ,0.85
230120,516110,81024,74255,13.25,13.27,X ,9.84
230120,517015,382,175,1684.6,1668.4,B ,2.95
230120,517035,2223,2223,382.55,384.4,XT,8.5
230120,517041,74,59,804.65,805.3,B ,0.47
230120,517044,10,10,13.8,13.8,XT,0.0
230120,517059,14644,3304,289.05,292.5,B ,9.55
230120,517063,751,461,39.7,38.4,X ,0.18
230120,517096,2631,2296,22.2,22.5,X ,0.51
230120,517119,70637,36848,17.95,18.45,X ,6.61
230120,517146,505864,124849,201.05,201.9,A ,251.01
230120,517166,19279,19279,48.6,49.15,XT,9.37
230120,517168,226,169,304.6,307.4,B ,0.51
230120,517170,11761,8455,89.15,90.95,X ,7.54
230120,517174,129,54,40537.25,40581.6,A ,21.89
230120,517201,2,2,29.1,29.05,X ,0.0
230120,517206,440,264,1736.3,1758.3,B ,4.58
230120,517214,13006,11899,25.6,26.0,B ,3.05
230120,517230,2280,2027,6.9,6.94,X ,0.14
230120,517236,6902,6199,150.45,150.45,X ,9.33
230120,517238,1854,1854,165.0,161.0,XT,3.06
230120,517246,29727,29727,26.1,26.4,XT,7.76
230120,517258,379,379,43.2,43.15,XT,0.16
230120,517264,126,101,48.7,48.75,X ,0.05
230120,517271,150512,43377,98.15,98.45,A ,42.57
230120,517273,3701,3256,28.75,27.6,B ,0.94
230120,517288,30992,16902,43.15,41.1,X ,7.29
230120,517300,7348,2492,84.25,85.1,B ,2.1
230120,517330,1622,1622,18.85,18.85,T ,0.31
230120,517334,987276,401197,72.95,74.2,A ,292.67
230120,517344,3324,2531,142.6,140.8,B ,3.61
230120,517354,92379,18971,1152.55,1206.3,A ,218.65
230120,517356,202226,126694,0.96,0.96,X ,1.22
230120,517360,16553,16553,42.85,40.85,XT,7.09
230120,517370,191,191,41.3,39.35,XT,0.08
230120,517372,4249,3310,148.25,142.95,X ,4.91
230120,517380,124,80,405.45,405.0,B ,0.32
230120,517385,1746,1056,964.8,962.85,A ,10.19
230120,517393,212091,212091,5.52,5.26,X ,11.71
230120,517397,2093,1323,30.7,32.1,X ,0.41
230120,517399,7935,7925,10.36,9.88,X ,0.82
230120,517415,11199,11199,8.81,8.9,XT,0.99
230120,517417,3733,2820,254.15,260.05,X ,7.17
230120,517421,159,119,1491.65,1514.35,B ,1.78
230120,517429,5522,1062,63.0,63.0,X ,0.67
230120,517437,613,613,130.05,136.7,XT,0.8
230120,517447,6161,4507,24.55,25.0,B ,1.11
230120,517449,769,514,377.45,378.95,X ,1.94
230120,517477,3456,2602,190.85,194.1,X ,4.97
230120,517494,27220,20693,15.65,15.8,X ,3.24
230120,517498,12199,6322,99.5,100.35,B ,6.29
230120,517500,5460,4025,541.7,551.75,B ,21.8
230120,517506,4954,3129,794.6,777.3,A ,24.86
230120,517514,7103,5857,69.85,71.75,X ,4.09
230120,517522,6397,3236,821.55,837.45,A ,26.59
230120,517530,10802,6993,11.56,11.91,B ,0.81
230120,517536,7334,3395,339.5,323.95,B ,11.53
230120,517544,799,422,655.55,665.45,B ,2.77
230120,517546,35645,35645,20.7,19.96,XT,7.38
230120,517548,1460,1460,3.65,3.74,Z ,0.05
230120,517554,195175,140271,36.95,36.45,X ,51.83
230120,517556,46623,43526,9.28,9.35,B ,4.04
230120,517562,2551,2374,91.2,91.3,B ,2.17
230120,517569,4817,1772,1516.75,1537.95,A ,26.88
230120,517571,5337,5337,7.18,7.5,Z ,0.38
230120,518011,693,693,149.0,153.0,XT,1.03
230120,518017,108114,108114,146.0,144.9,XT,157.85
230120,518029,10915,9875,37.15,37.35,B ,3.67
230120,518075,1584,1584,132.7,134.0,Z ,2.1
230120,518091,4502,3598,200.4,203.6,B ,7.21
230120,519003,1487,1262,222.0,223.7,X ,2.8
230120,519091,71,57,10310.3,10296.75,B ,5.88
230120,519097,10707,10707,71.55,68.45,XT,7.66
230120,519105,8318,5308,102.95,104.0,B ,5.46
230120,519126,1665,1665,580.0,580.0,T ,9.66
230120,519136,1300,1080,105.3,105.25,B ,1.14
230120,519152,117,117,3897.85,3898.0,XT,4.56
230120,519156,6060,3780,2881.2,2662.95,B ,108.91
230120,519174,667,667,8.28,7.9,XT,0.06
230120,519183,404,322,756.1,749.55,B ,2.43
230120,519191,2346,2346,13.24,13.93,X ,0.31
230120,519214,10,10,6.32,6.65,X ,0.0
230120,519216,49876,42085,35.0,35.4,X ,14.73
230120,519224,5342,5142,21.15,20.55,B ,1.09
230120,519230,18045,18045,6.07,5.79,XT,1.1
230120,519234,10549,10549,55.0,53.35,XT,5.8
230120,519238,5180,5180,20.0,20.9,XT,1.04
230120,519242,2402,2402,61.85,65.1,XT,1.49
230120,519260,768560,768560,0.68,0.69,Z ,5.23
230120,519262,220,220,25.4,25.35,XT,0.06
230120,519285,1442,1442,6.45,6.4,XT,0.09
230120,519287,169253,120802,28.35,29.8,X ,34.25
230120,519295,507,258,367.05,370.4,X ,0.95
230120,519299,580,580,5.99,6.3,Z ,0.03
230120,519307,40822,40822,1.78,1.79,Z ,0.73
230120,519319,351,351,3.23,3.24,Z ,0.01
230120,519331,24922,18565,48.3,49.45,X ,8.97
230120,519359,1439,1389,54.65,54.75,X ,0.76
230120,519383,3558,3125,41.2,40.3,B ,1.29
230120,519397,278,278,52.0,52.0,XT,0.14
230120,519421,921,921,1969.8,1940.0,XT,18.14
230120,519455,717,535,53.85,54.5,X ,0.29
230120,519457,36994,19728,38.05,37.0,X ,7.51
230120,519471,501,501,450.5,453.1,XT,2.26
230120,519475,5001,2963,65.4,65.05,X ,1.94
230120,519477,82,82,48.5,50.95,XT,0.04
230120,519483,3343,2270,43.05,43.5,X ,0.98
230120,519500,6168,6168,11.27,10.74,XT,0.7
230120,519528,5029,5029,11.24,10.71,B ,0.57
230120,519532,11110,10787,13.17,13.25,X ,1.42
230120,519552,181276,41677,187.0,351.8,B ,77.94
230120,519566,1432,1050,128.85,129.0,X ,1.35
230120,519588,857,636,458.35,457.0,B ,2.92
230120,519600,7931,2786,532.45,519.95,A ,14.83
230120,519602,13627,13627,56.95,57.6,T ,7.76
230120,519604,1559,1559,11.82,11.27,XT,0.18
230120,519606,13,13,13.5,14.0,XT,0.0
230120,519612,4029,3179,26.05,27.55,X ,0.83
230120,520008,233857,62917,90.5,90.55,B ,56.94
230120,520021,5545,5545,59.2,60.2,T ,3.28
230120,520043,412,296,98.0,98.7,B ,0.29
230120,520051,71544,47412,103.65,105.45,A ,49.14
230120,520056,221,181,4856.15,4931.4,A ,8.79
230120,520057,413376,15293,138.75,141.0,B ,21.22
230120,520059,4338,2072,49.65,49.8,B ,1.03
230120,520066,658,608,155.8,157.05,B ,0.95
230120,520073,1752,1270,705.7,711.15,X ,8.96
230120,520075,2982,2701,154.6,153.55,X ,4.18
230120,520111,794,507,1964.25,1944.95,A ,9.96
230120,520113,69,37,1590.65,1605.75,B ,0.59
230120,520119,1335,877,344.4,346.05,B ,3.02
230120,520121,685,685,7.77,7.56,XT,0.05
230120,520123,84,81,82.35,83.7,X ,0.07
230120,520127,1605,1341,13.34,13.3,X ,0.18
230120,520141,2311,2311,9.28,9.05,XT,0.21
230120,520151,2067,1542,292.75,296.15,B ,4.51
230120,520155,12820,8202,18.95,19.55,X ,1.55
230120,521005,149562,71638,35.25,35.15,X ,25.25
230120,521016,62912,4547,131.35,132.4,A ,5.97
230120,521018,16315,10117,66.3,68.55,B ,6.71
230120,521034,12104,9274,9.4,9.72,B ,0.87
230120,521048,2582,2582,93.05,88.65,X ,2.4
230120,521054,14082,14082,42.9,40.9,XT,6.04
230120,521062,36258,36258,2.2,2.14,XT,0.8
230120,521064,927684,486229,32.85,33.45,A ,159.73
230120,521068,900,900,59.45,62.55,P ,0.54
230120,521070,544380,544380,14.15,14.4,T ,77.03
230120,521080,17070,17070,8.3,7.96,XT,1.42
230120,521097,2717,1810,174.1,177.5,X ,3.15
230120,521105,3166,3166,150.3,147.1,XT,4.76
230120,521109,1053,959,38.65,38.15,B ,0.37
230120,521113,2227,2016,23.6,23.9,X ,0.48
230120,521131,2686,2410,15.5,16.25,X ,0.37
230120,521137,42100,42100,16.65,17.5,XT,7.01
230120,521141,2373,2373,21.3,21.2,XT,0.51
230120,521149,940,940,5.75,5.75,X ,0.05
230120,521151,4237,1211,48.8,48.7,X ,0.59
230120,521161,227,205,38.35,39.95,X ,0.08
230120,521163,1702,718,97.7,97.1,B ,0.7
230120,521178,2687,2200,20.15,20.85,X ,0.44
230120,521180,617,589,8.39,8.51,B ,0.05
230120,521188,15865,15865,15.01,14.3,XT,2.38
230120,521194,737,724,335.0,335.85,B ,2.43
230120,521200,1167,969,60.85,61.65,B ,0.59
230120,521206,269334,210885,3.03,2.95,X ,6.39
230120,521210,2257,2257,7.9,8.3,XT,0.18
230120,521216,1052,597,74.25,75.65,X ,0.44
230120,521220,2422,894,53.35,53.65,B ,0.48
230120,521222,307,274,29.2,29.45,X ,0.08
230120,521226,540,526,15.6,16.2,X ,0.08
230120,521228,154923,138484,1.37,1.37,X ,1.9
230120,521234,1174,650,37.55,39.0,X ,0.24
230120,521240,747,390,160.0,164.4,X ,0.62
230120,521242,190,190,18.55,18.15,X ,0.04
230120,521246,121010,121010,1.06,1.1,T ,1.28
230120,521248,1584,1202,185.65,183.9,A ,2.23
230120,522001,5760,4058,29.95,29.3,X ,1.22
230120,522004,16798,16798,63.85,62.55,XT,10.73
230120,522005,28545,16860,125.0,121.2,X ,21.08
230120,522014,1068,777,239.5,236.85,B ,1.86
230120,522017,1641,1641,228.55,226.9,XT,3.75
230120,522029,12560,8296,51.45,52.55,B ,4.27
230120,522034,1494,378,352.85,358.05,B ,1.33
230120,522036,500,500,12.58,11.99,XT,0.06
230120,522064,2451,1280,2197.8,2180.75,B ,28.13
230120,522073,11,5,254.75,259.1,B ,0.01
230120,522074,7423,4275,382.6,387.6,A ,16.36
230120,522101,184945,184945,79.0,78.45,XT,146.11
230120,522105,33744,25476,39.85,40.25,X ,10.15
230120,522108,25213,25150,539.15,542.05,B ,135.6
230120,522113,1277,420,3082.85,3158.35,A ,12.95
230120,522122,506,424,1123.75,1117.9,X ,4.76
230120,522134,5662,5485,78.0,78.05,X ,4.28
230120,522152,525,509,50.75,50.25,X ,0.26
230120,522165,6433,4140,45.2,44.6,X ,1.87
230120,522183,4365,3866,185.7,188.45,X ,7.18
230120,522195,2269,1975,487.65,484.65,X ,9.63
230120,522205,32303,14551,342.6,339.8,A ,49.85
230120,522207,10,10,92.8,90.05,X ,0.01
230120,522209,6577,4477,3.9,3.98,X ,0.17
230120,522215,4329,2658,615.2,621.5,A ,16.35
230120,522217,277,250,198.35,199.15,B ,0.5
230120,522229,11424,9939,114.45,114.35,X ,11.38
230120,522231,73957,36763,47.65,45.5,X ,17.52
230120,522237,438,438,19.55,18.95,XT,0.09
230120,522241,104,104,865.85,857.75,B ,0.9
230120,522245,1867,1838,19.5,19.3,X ,0.36
230120,522249,813,581,412.35,411.3,B ,2.4
230120,522251,1653,1639,133.1,132.45,X ,2.18
230120,522257,14718,12794,28.8,28.7,X ,3.68
230120,522267,2200,2175,43.5,44.0,X ,0.95
230120,522273,11393,11393,19.65,18.75,X ,2.24
230120,522275,1839,906,118.5,114.1,B ,1.07
230120,522281,18690,16959,160.85,165.9,B ,27.28
230120,522285,23824,22779,24.8,24.85,B ,5.65
230120,522287,19162,5443,554.35,534.4,A ,30.17
230120,522289,542,542,19.2,19.2,XT,0.1
230120,522292,3264,3264,42.35,44.1,XT,1.38
230120,522294,41,39,109.05,108.5,X ,0.04
230120,522295,3251,2648,417.35,409.15,B ,11.05
230120,522650,5996,5996,664.15,654.2,XT,39.82
230120,523007,957,956,84.05,82.15,X ,0.8
230120,523011,3852,3289,116.8,118.95,B ,3.84
230120,523019,7709,4078,38.05,38.1,X ,1.55
230120,523021,202,201,24.65,25.85,X ,0.05
230120,523023,39895,31861,110.15,110.7,X ,35.09
230120,523025,597,223,1841.45,1825.05,B ,4.11
230120,523062,229,229,24.15,23.0,XT,0.06
230120,523100,6602,5094,256.2,248.25,X ,13.05
230120,523116,33,23,867.0,860.0,X ,0.2
230120,523120,1259,1055,65.9,63.85,X ,0.7
230120,523127,785,541,401.6,403.65,B ,2.17
230120,523144,3386,2935,43.5,44.3,X ,1.28
230120,523151,3590,2237,6.0,5.51,X ,0.13
230120,523160,423,275,970.2,969.0,X ,2.67
230120,523164,1158,1158,6.0,5.72,Z ,0.07
230120,523186,517,517,201.4,201.1,XT,1.04
230120,523204,7934,6779,47.2,47.45,B ,3.2
230120,523207,94734,3396,79.55,80.1,B ,2.7
230120,523222,2446,2446,6.16,6.0,X ,0.15
230120,523229,22732,16571,101.85,100.2,X ,16.88
230120,523232,1323,1323,43.5,43.75,XT,0.58
230120,523242,300,300,4.75,4.75,P ,0.01
230120,523248,481,401,114.9,114.0,X ,0.46
230120,523260,18467,18467,28.6,27.65,T ,5.28
230120,523261,1011,628,1857.7,1868.3,A ,11.67
230120,523269,5802,3668,78.05,79.6,B ,2.86
230120,523277,2130547,1110985,0.64,0.62,X ,7.11
230120,523283,437,352,202.5,204.35,B ,0.71
230120,523289,1714,1673,54.0,53.5,X ,0.9
230120,523301,3040,1612,1360.1,1372.9,B ,21.92
230120,523309,296,296,95.0,94.8,XT,0.28
230120,523319,12000,8229,124.1,123.75,B ,10.21
230120,523323,278,242,1735.0,1747.8,B ,4.2
230120,523329,884,385,586.5,574.85,B ,2.26
230120,523367,9631,1756,895.75,894.95,A ,15.73
230120,523369,14421,5021,73.6,74.1,B ,3.7
230120,523371,178923,18536,93.4,94.85,B ,17.31
230120,523373,11233,11233,20.1,19.6,XT,2.26
230120,523384,1217,935,112.0,110.9,B ,1.05
230120,523385,76,22,1920.55,1934.7,B ,0.42
230120,523391,2457,1661,263.6,246.1,B ,4.38
230120,523395,54,23,22674.0,22725.6,A ,5.22
230120,523398,221,114,1106.5,1109.25,A ,1.26
230120,523405,50962,27190,71.85,72.65,A ,19.54
230120,523411,813,566,491.25,494.3,X ,2.78
230120,523419,2336,2336,7.25,7.15,T ,0.17
230120,523425,7430,7430,6.46,6.8,Z ,0.48
230120,523445,10635,2367,908.3,915.45,A ,21.5
230120,523449,7156,6074,62.15,62.45,X ,3.77
230120,523457,2347,889,3393.4,3414.05,A ,30.17
230120,523465,3088,3078,29.65,29.55,B ,0.91
230120,523467,135375,135375,2.18,2.08,XT,2.95
230120,523475,14488,14488,255.0,242.9,XT,36.94
230120,523483,1695,1469,225.75,225.3,X ,3.32
230120,523489,1330,1220,23.25,23.35,X ,0.28
230120,523519,9558,8956,3.75,3.94,X ,0.34
230120,523537,6952,4285,56.85,56.95,X ,2.44
230120,523539,247130,28297,76.65,76.75,B ,21.69
230120,523550,2753,2221,22.75,22.85,X ,0.51
230120,523558,164694,142640,16.0,16.4,X ,22.82
230120,523566,1461,979,36.0,37.0,X ,0.35
230120,523574,518405,206175,1.69,1.69,B ,3.48
230120,523586,3077,2716,190.05,189.5,X ,5.16
230120,523594,1235,1105,28.5,28.8,X ,0.31
230120,523598,107842,54641,141.6,141.3,A ,77.37
230120,523606,3842,2831,724.15,682.1,X ,20.5
230120,523610,15193,5630,104.4,105.2,A ,5.88
230120,523618,4116,1082,365.4,362.05,B ,3.95
