Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,506414,50380,28417,144.0,157.8,40.92,X 
230210,506480,2192,1509,347.5,349.6,5.24,B 
230210,506520,11548,10521,6.51,6.53,0.68,X 
230210,506522,49,48,1703.75,1705.0,0.82,X 
230210,506525,3494,1896,125.55,126.7,2.38,B 
230210,506528,294,188,799.25,808.65,1.5,X 
230210,506530,14,10,845.55,890.0,0.08,X 
230210,506532,68691,47283,706.85,652.75,334.22,X 
230210,506543,3000,3000,6.42,6.75,0.19,X 
230210,506579,281,248,728.05,719.4,1.81,B 
230210,506590,94415,47472,117.7,121.9,55.87,A 
230210,506597,1489,800,241.45,238.0,1.93,X 
230210,506605,1891,1148,934.9,896.0,10.73,X 
230210,506618,7699,3934,988.3,959.95,38.88,B 
230210,506640,363,363,58.45,59.8,0.21,XT
230210,506642,96816,85003,113.85,112.35,96.78,B 
230210,506655,20673,7806,383.35,361.55,29.92,A 
230210,506685,13349,10661,341.55,336.85,36.41,B 
230210,506687,13097,7916,1648.1,1591.05,130.46,X 
230210,506690,5604,2181,327.2,326.75,7.14,B 
230210,506734,293,293,112.1,111.95,0.33,X 
230210,506767,1358,642,2601.45,2604.25,16.7,A 
230210,506808,25671,22211,57.75,55.05,12.83,X 
230210,506820,195,108,3377.0,3372.9,3.65,A 
230210,506852,116580,79837,65.15,66.0,52.01,A 
230210,506854,2733,1968,1065.55,1073.55,20.97,X 
230210,506858,650,650,33.4,32.5,0.22,XT
230210,506879,5493,3875,613.15,616.5,23.76,X 
230210,506906,35386,32163,2.71,2.7,0.87,X 
230210,506910,1621,1091,73.5,73.3,0.8,X 
230210,506919,1257,1247,103.0,104.05,1.28,X 
230210,506943,1697,789,1985.0,1963.8,15.66,A 
230210,506975,200,200,1.47,1.4,0.0,P 
230210,506979,26,26,41.75,43.9,0.01,XT
230210,506981,4392,2866,136.35,130.0,3.91,X 
230210,507155,6191,6191,97.0,97.3,6.01,XT
230210,507180,3448,1647,68.25,68.95,1.12,X 
230210,507205,41801,25657,121.5,121.65,31.17,B 
230210,507265,3,3,78.2,82.05,0.0,X 
230210,507300,196,196,3830.0,3750.5,7.51,XT
230210,507315,38097,23443,21.9,21.5,5.13,B 
230210,507410,13286,10526,64.9,67.05,6.83,B 
230210,507435,398,398,90.8,88.7,0.36,XT
230210,507438,611,599,483.85,483.7,2.9,B 
230210,507442,7542,7542,10.52,10.2,0.79,Z 
230210,507474,3031,2139,54.15,54.5,1.16,X 
230210,507486,110,110,75.7,76.9,0.08,XT
230210,507488,1689,1033,574.75,576.7,5.94,B 
230210,507490,109124,45099,22.85,22.65,10.31,B 
230210,507498,17860,14402,18.4,17.55,2.65,X 
230210,507508,372,372,7.25,6.91,0.03,Z 
230210,507514,26842,18758,120.65,121.9,22.63,B 
230210,507515,2779,2779,27.7,26.4,0.77,XT
230210,507526,1542,1101,406.55,399.8,4.48,B 
230210,507552,4420,4420,139.35,139.9,6.16,T 
230210,507580,1919,1206,132.9,137.5,1.6,B 
230210,507598,26299,20339,153.7,146.4,31.26,X 
230210,507609,1,1,24.95,24.95,0.0,X 
230210,507621,313,174,644.5,657.3,1.12,X 
230210,507645,38,35,11146.45,10795.0,3.9,X 
230210,507685,138568,91912,405.65,408.0,372.84,A 
230210,507690,1891,1891,130.05,126.45,2.46,XT
230210,507717,1386,961,683.1,688.15,6.56,B 
230210,507747,449,349,958.1,970.3,3.34,B 
230210,507753,64474,64224,119.6,113.95,76.81,B 
230210,507759,5889,4412,21.65,21.0,0.96,X 
230210,507779,710,411,94.95,94.85,0.39,B 
230210,507789,461,360,331.0,329.8,1.19,B 
230210,507794,7471,5409,63.85,63.55,3.45,B 
230210,507815,299,194,4909.0,4901.1,9.52,A 
230210,507817,277,277,134.0,132.35,0.37,XT
230210,507828,118302,110019,4.01,3.99,4.41,X 
230210,507833,3874,3874,2.35,2.25,0.09,X 
230210,507836,786,756,378.25,389.4,2.86,X 
230210,507852,200,150,35.15,35.95,0.05,X 
230210,507864,2506,2251,36.85,36.65,0.83,X 
230210,507872,1917,1917,39.95,41.75,0.77,XT
230210,507878,1328233,1328233,1.63,1.62,21.65,Z 
230210,507880,5791,2390,673.15,674.05,16.09,A 
230210,507910,2129,1653,39.2,40.3,0.65,B 
230210,507912,477,270,83.0,82.55,0.22,X 
230210,507944,4330,3136,893.05,878.55,28.01,X 
230210,507946,761,432,56.65,59.3,0.24,X 
230210,507948,624,624,50.45,49.7,0.31,XT
230210,507960,1188,884,137.25,137.8,1.21,X 
230210,507966,808,808,31.0,31.0,0.25,X 
230210,507970,2612,2315,37.0,37.05,0.86,X 
230210,507981,1119,1101,40.0,39.85,0.44,X 
230210,507998,1685,1242,53.95,51.65,0.67,X 
230210,508136,364,233,290.6,291.15,0.68,X 
230210,508486,233,167,6004.45,6047.65,10.03,A 
230210,508494,2589,1871,66.4,69.0,1.24,X 
230210,508571,27,27,71.55,75.3,0.02,XT
230210,508664,6,6,54.6,54.65,0.0,XT
230210,508670,5,5,3516.9,3691.9,0.18,X 
230210,508807,1885,941,486.6,470.8,4.58,X 
230210,508814,351,209,728.5,731.9,1.52,A 
230210,508869,2434,471,4417.45,4384.25,20.81,A 
230210,508875,205,153,204.0,202.75,0.31,X 
230210,508905,4604,4601,43.75,41.95,2.01,X 
230210,508906,1456,981,766.05,773.15,7.51,B 
230210,508918,1955,1955,33.05,31.5,0.65,X 
230210,508922,110863,67589,14.29,11.91,9.66,X 
230210,508929,1,1,27.9,26.6,0.0,XT
230210,508933,3428,3369,62.1,63.0,2.09,B 
230210,508941,677,558,372.2,372.15,2.08,X 
230210,508954,271455,227333,81.4,72.05,185.05,X 
230210,508956,1428,1428,4.45,4.24,0.06,XT
230210,508963,5,5,6.7,6.7,0.0,XT
230210,508969,29181,29181,4.26,4.31,1.24,XT
230210,508989,29269,16803,105.2,107.9,17.68,B 
230210,508996,17086,17086,0.98,1.02,0.17,Z 
230210,509009,1321,672,66.7,67.75,0.45,B 
230210,509020,14577,14577,9.93,9.88,1.45,T 
230210,509038,1214,1210,22.0,22.4,0.27,X 
230210,509040,27407,22255,51.45,47.35,11.45,X 
230210,509048,1973,1973,29.9,29.5,0.59,XT
230210,509051,1968527,1487423,1.6,1.63,23.8,X 
230210,509053,50474,36215,14.22,14.42,5.15,X 
230210,509055,1704,1043,385.2,383.45,4.02,B 
230210,509069,1320,1320,4.11,4.18,0.05,T 
230210,509073,1256,1256,17.85,18.25,0.22,XT
230210,509077,9395,4978,61.6,63.15,3.07,B 
230210,509079,4205,1157,217.85,218.7,2.52,B 
230210,509084,125,125,122.9,122.95,0.15,XT
230210,509152,144,121,3159.6,3210.65,3.82,B 
230210,509162,28901,25273,99.3,93.8,25.1,X 
230210,509196,320,310,101.0,102.05,0.31,X 
230210,509220,4155,3634,31.75,31.9,1.15,B 
230210,509243,1913,832,2909.45,3006.95,24.21,B 
230210,509438,376,217,3376.45,3420.85,7.33,X 
230210,509449,643,643,40.55,42.5,0.26,XT
230210,509470,15,8,11012.8,10943.5,0.88,X 
230210,509472,394,314,408.5,421.85,1.28,X 
230210,509480,37123,17929,571.6,568.65,102.48,A 
230210,509486,68115,63969,117.2,116.4,74.97,X 
230210,509488,29708,10772,330.5,330.9,35.6,A 
230210,509496,41564,19140,106.3,108.25,20.35,B 
230210,509525,527,425,685.8,678.45,2.91,X 
230210,509546,5383,1143,23.05,23.35,0.26,X 
230210,509557,1553,791,2950.0,3108.4,23.33,A 
230210,509563,751,751,9.16,9.11,0.07,X 
230210,509567,1795,780,502.85,504.8,3.92,B 
230210,509597,66,66,435.0,448.0,0.29,XT
230210,509631,6962,2757,1009.55,1014.5,27.83,A 
230210,509635,289,239,286.05,288.35,0.68,B 
230210,509675,772,504,2464.0,2429.35,12.42,A 
230210,509692,326,282,210.1,212.55,0.59,B 
230210,509709,14636,10527,59.2,59.45,6.23,B 
230210,509715,5076,1996,93.35,92.85,1.86,B 
230210,509760,2150,2150,21.4,21.05,0.46,XT
230210,509820,2107,1491,207.65,206.75,3.1,B 
230210,509835,3918,3448,24.85,25.5,0.86,X 
230210,509874,2369,1512,145.2,146.15,2.2,B 
230210,509895,677,587,238.0,242.95,1.4,X 
230210,509930,6572,3676,2663.3,2651.05,97.9,A 
230210,509960,10,10,597.0,569.7,0.06,XT
230210,509966,433,189,3008.25,3019.05,5.69,A 
230210,510245,38158,38158,5.99,5.99,2.29,XT
230210,511000,12109,11077,9.6,9.66,1.06,X 
230210,511012,697375,697375,0.79,0.79,5.51,XT
230210,511016,1543,1543,5.41,5.16,0.08,XT
230210,511018,50,50,23.6,22.5,0.01,XT
230210,511034,1943,1422,273.8,271.9,3.89,B 
230210,511066,2135,2025,31.95,32.4,0.65,X 
230210,511076,30205,22587,78.45,80.45,17.72,B 
230210,511092,15180,13656,12.36,12.34,1.69,X 
230210,511108,5357,3344,130.65,119.35,4.37,B 
230210,511110,345,345,10.26,10.8,0.04,X 
230210,511116,871030,688518,1.15,1.2,7.92,X 
230210,511131,1423,1323,9.39,9.02,0.12,X 
230210,511147,6656,5267,39.85,39.55,2.1,X 
230210,511153,3292,3292,27.2,27.5,0.9,XT
230210,511187,499,499,1.76,1.68,0.01,XT
230210,511194,929,929,25.85,26.55,0.24,T 
230210,511196,33400,17135,597.4,600.4,102.36,A 
230210,511208,10777,8450,7.05,7.04,0.6,B 
230210,511218,11976,3029,1280.95,1314.9,38.8,A 
230210,511243,11289,2636,777.85,795.6,20.5,A 
230210,511333,23308,16883,185.0,185.0,31.23,B 
230210,511355,12053,10395,8.83,8.61,0.92,X 
230210,511359,794,794,50.0,50.0,0.4,XT
230210,511377,8,8,16.2,16.2,0.0,XT
230210,511411,50,30,24.1,24.0,0.01,X 
230210,511413,300,248,182.05,177.05,0.45,B 
230210,511431,327087,244906,25.05,25.25,61.35,A 
230210,511441,448,448,24.8,24.25,0.11,XT
230210,511447,33111,33111,45.75,48.15,15.15,XT
230210,511451,2,2,6.98,6.99,0.0,X 
230210,511463,9767,9767,19.8,19.85,1.93,XT
230210,511473,52443,43043,25.55,25.4,11.0,B 
230210,511493,108420,108420,38.35,36.55,41.58,XT
230210,511501,595,595,26.5,26.65,0.16,X 
230210,511505,2610,2188,79.7,79.6,1.74,B 
230210,511507,40,40,19.05,19.95,0.01,XT
230210,511509,12209,10195,28.0,28.9,2.85,X 
230210,511523,5519,5149,22.5,23.25,1.16,X 
230210,511525,46791,46791,2.25,2.22,1.05,XT
230210,511533,4034,2612,45.35,49.5,1.18,X 
230210,511535,111,101,12.15,12.15,0.01,X 
230210,511543,40,40,9.34,8.9,0.0,X 
230210,511549,588,472,102.8,102.2,0.49,X 
230210,511551,14842,10900,241.65,234.4,26.34,B 
230210,511557,120014,117890,1.24,1.23,1.46,X 
230210,511559,97,84,48.65,49.1,0.04,B 
230210,511571,51708,51708,129.8,129.65,67.12,XT
230210,511585,51,51,2.87,2.92,0.0,X 
230210,511589,23671,11057,71.4,67.95,7.89,B 
230210,511593,1473,945,7.21,7.23,0.07,X 
230210,511601,32069,32069,18.3,17.5,5.87,XT
230210,511605,13230,9121,47.25,49.85,4.31,B 
230210,511609,573,573,28.1,28.0,0.16,X 
230210,511611,4562,4439,4.51,4.6,0.2,B 
230210,511626,592,592,11.03,11.4,0.07,XT
230210,511628,1979,1979,289.0,285.3,5.72,XT
230210,511630,9520,8119,3.51,3.51,0.28,B 
230210,511654,86,86,15.05,14.35,0.01,X 
230210,511658,38055,31336,126.8,107.35,39.73,X 
230210,511672,6791,6122,34.35,33.75,2.1,X 
230210,511676,48468,29330,176.3,178.15,51.71,B 
230210,511688,1000,1000,6.18,5.9,0.06,X 
230210,511692,977,976,32.0,32.0,0.31,X 
230210,511700,735,735,31.3,32.9,0.23,XT
230210,511710,22005,17203,1.59,1.58,0.27,X 
230210,511712,67,67,19.8,18.95,0.01,X 
230210,511714,82,72,41.4,40.2,0.03,X 
230210,511724,3531,3531,32.75,32.9,1.16,T 
230210,511728,8146,8146,19.5,18.6,1.59,X 
230210,511736,18472,18141,1.4,1.41,0.25,X 
230210,511738,150,150,21.0,21.0,0.03,XT
230210,511740,1,1,169.45,178.35,0.0,XT
230210,511742,5516,4155,148.8,148.9,6.18,B 
230210,511754,260,255,160.0,160.3,0.41,X 
230210,511756,10699,10699,20.45,20.15,2.19,Z 
230210,511760,279918,201831,0.58,0.6,1.17,X 
230210,511764,1652,1652,26.45,27.2,0.44,XT
230210,511766,9141,4382,303.9,266.65,13.32,B 
230210,511768,5216,3969,118.95,123.35,4.72,X 
230210,512008,2803,2803,724.15,762.25,20.3,XT
230210,512018,83278,53027,2.58,2.6,1.37,X 
230210,512020,20,20,2750.0,2688.05,0.55,X 
230210,512024,10,10,45.0,45.0,0.0,X 
230210,512047,2218,1767,2.26,2.02,0.04,X 
230210,512048,317623,317623,3.5,3.34,11.12,XT
230210,512064,146,145,91.0,87.45,0.13,X 
230210,512068,24478,24478,40.95,40.8,10.02,XT
230210,512070,16411,4757,726.75,716.9,34.57,A 
230210,512093,40281,39673,3.34,3.28,1.33,X 
230210,512097,517025,447048,0.5,0.51,2.24,X 
230210,512099,24,24,67.6,64.4,0.02,XT
230210,512115,1226,1226,27.3,26.0,0.33,XT
230210,512131,1447,1262,36.6,36.45,0.46,B 
230210,512161,16627,13491,36.65,37.8,4.94,B 
230210,512165,206,206,186.0,188.4,0.38,XT
230210,512175,40339,30099,5.99,5.82,1.8,X 
230210,512179,16529,2135,330.1,330.75,7.05,A 
230210,512197,3498,3498,3.34,3.28,0.12,Z 
230210,512215,1479,1479,20.2,19.25,0.3,X 
230210,512217,35444,35444,38.45,37.0,13.63,XT
230210,512229,516,516,215.65,220.05,1.11,XT
230210,512237,42932,11271,132.3,131.55,14.91,A 
230210,512247,11781,10644,5.38,5.39,0.57,X 
230210,512257,68102,48560,2.65,2.66,1.29,X 
230210,512267,43509,39341,12.52,12.55,4.93,B 
230210,512296,8534,6861,49.05,48.6,3.37,B 
230210,512301,2690,2340,2.95,2.82,0.07,X 
230210,512329,64,64,397.35,416.95,0.25,XT
230210,512344,4688,4688,3.99,3.84,0.19,XT
230210,512359,1059045,585889,0.47,0.43,2.75,X 
230210,512379,2307811,2307811,26.45,26.5,610.42,T 
230210,512381,10165,44,135.25,129.25,0.06,B 
230210,512399,78,78,313.5,325.0,0.24,XT
230210,512425,26,24,435.0,435.0,0.1,X 
230210,512437,4241,3384,413.8,456.55,14.0,X 
230210,512441,17170,17170,29.5,30.05,5.07,XT
230210,512453,1431,1336,694.8,690.05,9.28,X 
230210,512455,114589,69481,276.85,279.7,192.36,A 
230210,512463,475482,371195,8.42,8.38,31.25,X 
230210,512477,352,300,84.95,81.85,0.25,X 
230210,512479,1,1,239.65,228.25,0.0,XT
230210,512481,1717,1717,3.6,3.73,0.06,XT
230210,512485,50,50,50.0,48.25,0.02,X 
230210,512489,277,258,68.5,68.85,0.18,X 
230210,512493,11499,11499,62.05,65.3,7.14,XT
230210,512499,4860146,3672028,0.49,0.49,17.99,X 
230210,512519,24463,6686,89.05,88.7,5.95,B 
230210,512527,106,106,777.65,780.9,0.82,X 
230210,512529,17826,6960,75.7,76.65,5.27,A 
230210,512531,3278,3050,81.15,81.4,2.48,B 
230210,512553,10,10,110.15,115.9,0.01,T 
230210,512559,88048,49480,61.85,61.45,30.6,B 
230210,512565,1683,991,21.65,22.4,0.21,X 
230210,512573,5034,3113,388.45,387.1,12.09,A 
230210,512587,1138,1127,40.15,41.6,0.45,X 
230210,512589,1011,999,17.85,17.8,0.18,X 
230210,512597,279,272,98.1,104.55,0.27,B 
230210,512599,902453,205814,1847.35,1927.3,3802.1,A 
230210,512604,1138,838,5.6,5.45,0.05,X 
230210,512608,33737,27289,5.24,5.22,1.43,B 
230210,512618,2864,2864,6.6,6.61,0.19,XT
230210,512624,155952,155952,3.41,3.25,5.32,XT
230210,512626,889,488,149.1,146.8,0.73,B 
230210,512634,4118,3824,74.4,71.85,2.85,X 
230210,513005,158,158,48.35,46.05,0.08,XT
230210,513010,3562,1588,640.05,654.8,10.16,A 
230210,513023,28400,12831,245.5,251.7,31.5,A 
230210,513043,942,686,42.35,42.95,0.29,X 
230210,513059,2733,2733,15.0,15.05,0.41,XT
230210,513097,16701,13535,426.15,421.2,57.68,B 
230210,513108,3962,2245,507.55,475.2,11.39,B 
230210,513117,20547,12219,5.54,5.48,0.68,X 
230210,513119,1420,1420,44.9,42.8,0.64,XT
230210,513121,2149,1697,24.95,24.75,0.42,B 
230210,513149,389,243,1155.25,1132.65,2.81,X 
230210,513173,5982,4811,23.1,23.85,1.11,X 
230210,513228,247575,93575,68.05,61.65,63.68,B 
230210,513250,129197,129197,8.53,8.13,11.02,Z 
230210,513252,77,77,725.1,750.0,0.56,XT
230210,513262,15120,12035,156.0,156.6,18.77,A 
230210,513269,33312,26255,87.6,91.25,23.0,B 
230210,513295,36357,32426,1.92,1.85,0.62,X 
230210,513303,1175,1124,15.49,15.5,0.17,X 
230210,513307,1021,1021,220.95,215.65,2.26,XT
230210,513335,3909,3909,3.99,3.95,0.16,Z 
230210,513337,300,300,100.0,100.0,0.3,XT
230210,513349,71734,63394,258.2,261.05,163.68,B 
230210,513353,31054,29605,314.3,309.6,93.05,X 
230210,513361,97769,97769,1.84,1.87,1.8,XT
230210,513369,779,429,43.0,45.45,0.18,X 
230210,513375,23283,13172,1011.05,973.0,133.18,A 
230210,513377,49292,18803,33.25,33.2,6.25,A 
230210,513401,838,838,33.4,33.85,0.28,X 
230210,513403,1064,888,7.2,7.31,0.06,X 
230210,513418,10655,10109,4.08,4.03,0.41,X 
230210,513422,480,395,26.45,27.95,0.1,X 
230210,513430,623,623,32.95,31.4,0.21,XT
230210,513434,10052,8792,754.75,770.95,66.36,A 
230210,513436,12480,9055,54.3,54.55,4.92,B 
230210,513446,18528,9510,31.0,30.75,2.95,B 
230210,513452,3,3,8.0,8.0,0.0,XT
230210,513456,31071,21700,27.75,30.0,6.02,X 
230210,513460,20,20,7.33,7.71,0.0,Z 
230210,513472,2157,1883,47.7,44.2,0.9,X 
230210,513488,15984,12036,31.95,30.55,3.85,X 
230210,513498,3248,3248,66.05,69.5,2.15,XT
230210,513502,73587,65159,2.66,2.61,1.73,X 
230210,513507,700,700,160.65,169.1,1.12,P 
230210,513509,45,45,230.0,235.5,0.1,T 
230210,513511,279,193,136.1,140.0,0.26,X 
230210,513513,1214,927,9.91,10.3,0.09,X 
230210,513515,1097,1097,1.9,1.97,0.02,XT
230210,513517,3121,2333,519.55,526.55,12.12,B 
230210,513519,8046,697,309.45,304.4,2.16,B 
230210,513528,11,11,3.04,3.04,0.0,X 
230210,513532,16680,7541,184.55,182.1,13.92,X 
230210,513536,41330,34284,15.3,12.75,5.25,X 
230210,513548,85,85,68.0,65.6,0.06,XT
230210,513554,6099,4257,62.9,61.5,2.68,B 
230210,513575,24310,24310,17.2,16.55,4.18,XT
230210,513599,70316,27147,107.05,107.1,29.06,A 
230210,513629,1773,1773,20.0,12.7,0.35,XT
230210,513642,120,120,44.4,43.45,0.05,XT
230210,513683,329582,138990,78.65,78.95,109.32,A 
230210,513687,586,586,7.0,7.0,0.04,X 
230210,513693,7708,4360,42.8,42.3,1.87,X 
230210,513699,874,757,39.15,43.45,0.3,X 
230210,513709,3736,2734,92.5,90.9,2.53,X 
230210,513713,73473,63981,13.05,12.73,8.35,X 
230210,513721,24939,24939,12.55,12.26,3.13,Z 
230210,513729,754,573,43.8,44.75,0.25,B 
230210,514010,4327,3004,5.0,4.85,0.15,X 
230210,514028,18005,14710,31.5,31.5,4.63,X 
230210,514030,7975,7471,228.4,224.5,17.06,X 
230210,514034,8951,8951,7.43,7.46,0.67,Z 
230210,514036,31,26,699.0,680.5,0.18,B 
230210,514043,19184,13684,71.8,72.75,9.83,B 
230210,514045,403,403,173.05,168.8,0.7,T 
230210,514087,523,492,102.5,101.0,0.5,X 
230210,514113,1388,1388,23.45,23.15,0.33,XT
230210,514138,8356,7761,313.65,301.25,24.34,X 
230210,514140,10,10,22.95,23.4,0.0,X 
230210,514142,465,436,78.2,79.75,0.34,B 
230210,514162,90582,41741,68.1,67.2,28.43,A 
230210,514165,36193,29251,11.75,11.71,3.44,X 
230210,514167,361,227,881.25,876.45,2.0,B 
230210,514171,1485,1485,23.5,24.0,0.35,XT
230210,514175,24934,18345,21.9,19.55,4.02,B 
230210,514177,100,100,58.4,55.65,0.06,P 
230210,514183,21795,17011,150.7,154.75,25.64,X 
230210,514197,28530,28530,59.15,58.9,16.88,XT
230210,514211,44080,44080,3.75,3.66,1.65,T 
230210,514215,5170,4272,339.1,341.8,14.49,X 
230210,514223,263,263,6.5,6.39,0.02,XT
230210,514234,1602,1430,205.0,212.45,2.93,B 
230210,514238,2130,2130,1521.4,1587.75,32.41,XT
230210,514240,14292,10570,6.28,6.26,0.66,X 
230210,514248,7000,7000,44.0,46.3,3.08,P 
230210,514264,1,1,12.61,13.27,0.0,XT
230210,514266,2030,1631,74.95,76.0,1.22,X 
230210,514272,413,216,41.5,39.65,0.09,X 
230210,514274,88,88,24.85,24.7,0.02,B 
230210,514280,1713,1713,74.0,73.0,1.27,XT
230210,514286,2707,2423,14.65,14.65,0.35,B 
230210,514300,572,188,37.95,38.0,0.07,B 
230210,514302,5454,4120,182.4,191.9,7.51,X 
230210,514312,2371,2371,33.0,34.5,0.78,XT
230210,514316,10095,7013,113.4,114.95,7.95,X 
230210,514322,177,177,64.85,62.75,0.11,XT
230210,514326,44659,31592,12.38,13.15,3.91,X 
230210,514330,5,4,39.6,36.55,0.0,X 
230210,514332,994,500,11.9,12.44,0.06,X 
230210,514354,1367,1106,91.9,93.0,1.02,B 
230210,514358,9341,6265,45.45,50.5,2.85,X 
230210,514360,76399,76399,190.55,191.55,145.58,XT
230210,514378,6896,6896,41.0,40.0,2.83,XT
230210,514386,16937,15521,3.41,3.35,0.53,X 
230210,514400,196,196,8.92,9.36,0.02,X 
230210,514418,1178,985,431.55,434.95,4.25,B 
230210,514428,1253,958,247.85,252.55,2.37,X 
230210,514442,4028,3510,20.15,19.05,0.71,X 
230210,514448,22530,14988,1237.2,1178.3,185.43,B 
230210,514450,15724,8057,275.95,270.2,22.23,B 
230210,514454,12,12,15.35,16.15,0.0,XT
230210,514470,8171,7327,74.1,73.7,5.43,B 
230210,515008,29100,29100,48.75,46.45,14.19,XT
230210,515018,1842,1842,23.1,22.0,0.43,T 
230210,515030,2948,657,510.8,500.55,3.36,A 
230210,515037,2092,1194,36.65,36.55,0.44,B 
230210,515043,25422,17906,91.75,92.65,16.43,X 
230210,515055,34652,9068,107.4,107.9,9.74,A 
230210,515059,542,431,22.1,22.95,0.1,X 
230210,515085,219,219,2.84,2.94,0.01,XT
230210,515093,1212,1170,41.85,42.75,0.49,B 
230210,515127,4262,3711,3.86,3.85,0.14,X 
230210,515145,106798,106798,10.25,9.77,10.95,T 
230210,515147,28991,24987,62.75,63.0,15.68,X 
230210,516003,1181,1074,131.9,131.85,1.42,X 
230210,516016,18137,10649,162.1,159.15,17.26,B 
230210,516020,36,36,3.1,3.25,0.0,XT
230210,516022,1116,748,175.35,177.2,1.31,B 
230210,516030,93441,74839,106.0,105.3,79.33,X 
230210,516062,2665,2665,6.37,6.7,0.17,Z 
230210,516064,1014,545,180.6,176.4,0.98,B 
230210,516072,10076,4682,264.55,267.65,12.39,B 
230210,516078,200,200,21.4,20.75,0.04,X 
230210,516082,137,121,264.7,258.9,0.32,B 
230210,516092,1574,1574,20.2,19.25,0.32,B 
230210,516096,12,12,195.65,195.65,0.02,XT
230210,516106,1122,866,7.65,7.8,0.07,X 
230210,516108,15121,8331,114.0,113.2,9.5,X 
230210,516110,47380,37948,11.83,11.82,4.49,X 
230210,517015,498,186,1687.45,1698.2,3.14,B 
230210,517035,819,819,367.65,371.05,3.01,XT
230210,517041,655,414,851.15,849.2,3.52,B 
230210,517044,1295,1295,14.43,13.75,0.19,XT
230210,517059,42979,9982,299.7,313.45,29.92,B 
230210,517063,2047,1301,38.6,40.5,0.5,X 
230210,517096,225245,141089,21.15,22.25,29.84,X 
230210,517119,5806,3138,16.5,16.35,0.52,X 
230210,517146,79871,13713,189.9,183.4,26.04,A 
230210,517166,17971,17971,44.9,44.85,8.07,XT
230210,517168,357,208,290.05,290.05,0.6,B 
230210,517170,14814,13564,65.45,62.35,8.88,X 
230210,517174,156,40,38149.6,38072.95,15.26,A 
230210,517201,308,300,30.0,30.9,0.09,X 
230210,517206,1563,974,1804.8,1811.6,17.58,B 
230210,517214,19517,11850,21.25,21.4,2.52,B 
230210,517230,15310,15306,6.8,6.76,1.04,X 
230210,517236,2960,2167,142.05,143.8,3.08,X 
230210,517238,741,741,159.95,160.0,1.19,XT
230210,517246,833,833,25.0,24.85,0.21,XT
230210,517264,3166,2702,50.85,51.8,1.37,X 
230210,517271,527745,234156,102.85,97.1,240.83,A 
230210,517273,2349,2349,25.8,27.15,0.61,T 
230210,517288,5962,4561,39.95,38.25,1.82,X 
230210,517300,3139,2220,80.35,81.35,1.78,B 
230210,517330,2157,2157,17.7,17.8,0.38,T 
230210,517334,427544,100460,80.2,79.25,80.57,A 
230210,517344,1341,1231,129.35,131.75,1.59,B 
230210,517354,14167,4542,1200.3,1234.2,54.52,A 
230210,517356,162052,120861,0.89,0.89,1.08,X 
230210,517360,4354,4354,37.5,35.75,1.63,XT
230210,517370,103,103,38.85,38.0,0.04,XT
230210,517372,1701,1493,148.4,149.7,2.22,X 
230210,517380,1123,1024,401.05,401.3,4.11,B 
230210,517385,11441,6062,1031.05,1032.8,62.5,A 
230210,517393,1273806,1273806,7.29,6.95,92.86,XT
230210,517397,195,178,29.5,28.25,0.05,X 
230210,517399,2861,2861,11.23,11.82,0.32,XT
230210,517411,100,100,8.53,8.41,0.01,B 
230210,517415,16968,16968,7.99,7.96,1.36,XT
230210,517417,957,907,257.2,251.9,2.33,X 
230210,517421,146,124,1415.5,1408.95,1.76,B 
230210,517429,3623,2064,58.9,59.8,1.22,X 
230210,517437,1,1,125.0,120.6,0.0,XT
230210,517447,287,220,25.1,25.25,0.06,B 
230210,517449,2330,2210,308.2,311.1,6.81,X 
230210,517467,155598,155598,3.37,3.21,5.24,Z 
230210,517477,975,800,180.15,180.8,1.44,X 
230210,517494,10697,9152,14.21,14.36,1.3,X 
230210,517498,12658,10956,87.9,88.5,9.63,B 
230210,517500,27653,18650,569.7,602.0,106.25,B 
230210,517506,2046,1080,777.15,777.45,8.39,A 
230210,517514,1917,1913,69.95,69.4,1.34,X 
230210,517522,2781,1426,777.95,776.85,11.09,A 
230210,517530,4527,3318,10.52,10.37,0.35,B 
230210,517536,3019,2750,299.6,301.4,8.24,B 
230210,517544,1780,1239,586.25,585.95,7.26,B 
230210,517546,12077,12077,16.25,17.1,1.96,XT
230210,517548,112,112,2.76,2.75,0.0,Z 
230210,517554,49780,34471,37.85,36.9,13.05,X 
230210,517556,48820,31222,9.4,9.2,2.93,B 
230210,517562,7828,4633,92.55,91.3,4.29,B 
230210,517569,2654,844,1674.95,1638.65,14.14,A 
230210,517571,3677,3677,5.6,5.75,0.21,Z 
230210,518011,331,331,147.95,141.0,0.49,XT
230210,518017,17610,17610,154.6,150.4,27.23,XT
230210,518029,3770,2539,35.4,35.1,0.9,B 
230210,518075,2823,2823,133.4,130.0,3.77,Z 
230210,518091,1151,849,181.4,179.8,1.54,B 
230210,519003,2509,1408,207.65,213.6,2.92,X 
230210,519014,51,51,10.0,10.0,0.01,XT
230210,519064,1,1,50.0,50.0,0.0,XT
230210,519091,108,68,9206.1,9203.9,6.26,B 
230210,519097,20202,20202,51.3,54.0,10.36,XT
230210,519105,5321,4235,102.65,101.8,4.35,B 
