Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,SASKEN,3696.0,1840.0,907.05,915.6,16.69,EQ
230210,SASTASUNDR,9625.0,4145.0,258.35,259.3,10.71,EQ
230210,SATIA,1642416.0,355744.0,130.65,123.55,464.78,EQ
230210,SATIN,45353.0,19956.0,143.6,143.9,28.66,EQ
230210,SATINDLTD,57872.0,27978.0,78.4,80.55,21.93,EQ
230210,SBCL,79783.0,59041.0,427.2,420.65,252.22,EQ
230210,SBGLP,30825.0,4744.0,220.95,219.65,10.48,EQ
230210,SBICARD,940185.0,596217.0,753.7,757.25,4493.69,EQ
230210,SBIETFCON,3371.0,1926.0,74.48,74.26,1.43,EQ
230210,SBIETFIT,3291.0,2016.0,320.95,321.99,6.47,EQ
230210,SBIETFPB,522.0,212.0,212.81,213.06,0.45,EQ
230210,SBIETFQLTY,2228.0,1682.0,149.07,149.69,2.51,EQ
230210,SBILIFE,1655228.0,1204208.0,1184.5,1180.45,14263.84,EQ
230210,SBIN,13824475.0,6996559.0,553.05,550.8,38694.47,EQ
230210,SCAPDVR,197675.0,143767.0,9.95,10.1,14.3,EQ
230210,SCHAEFFLER,32667.0,13872.0,2739.45,2722.55,380.02,EQ
230210,SCHAND,109919.0,70314.0,172.9,172.9,121.57,EQ
230210,SCHNEIDER,749560.0,294140.0,173.2,167.75,509.45,EQ
230210,SCI,712125.0,311745.0,120.0,118.9,374.09,EQ
230210,SCPL,5279.0,3082.0,549.85,559.35,16.95,EQ
230210,SDBL,372792.0,191888.0,120.45,122.05,231.13,EQ
230210,SDL24BEES,24719.0,22593.0,110.85,110.91,25.04,EQ
230210,SDL26BEES,87.0,46.0,110.55,110.6,0.05,EQ
230210,SEAMECLTD,6543.0,3259.0,726.9,749.1,23.69,EQ
230210,SECL,15000.0,6250.0,303.3,288.9,18.96,SM
230210,SECURCRED,61934.0,40686.0,23.35,23.25,9.5,EQ
230210,SECURKLOUD,107890.0,90999.0,36.6,37.7,33.31,EQ
230210,SELAN,36248.0,20112.0,276.65,275.85,55.64,EQ
230210,SEPC,6315400.0,4002803.0,14.25,13.1,570.4,EQ
230210,SEPOWER,19152.0,12936.0,13.85,13.9,1.79,EQ
230210,SEQUENT,232724.0,114186.0,75.65,76.75,86.38,EQ
230210,SESHAPAPER,24562.0,14768.0,265.7,266.5,39.24,EQ
230210,SETCO,70409.0,46161.0,9.9,9.95,4.57,EQ
230210,SETF10GILT,1401.0,1400.0,207.02,207.38,2.9,EQ
230210,SETFGOLD,2463454.0,1668911.0,50.02,50.59,834.79,EQ
230210,SETFNIF50,215426.0,150349.0,184.82,185.23,277.88,EQ
230210,SETFNIFBK,19482.0,10449.0,416.71,416.85,43.54,EQ
230210,SETFNN50,10648.0,8156.0,406.22,406.93,33.13,EQ
230210,SFL,12292.0,6830.0,1195.2,1194.4,81.63,EQ
230210,SGIL,5171.0,4532.0,134.45,132.4,6.09,EQ
230210,SGL,12785.0,7829.0,15.5,15.5,1.21,EQ
230210,SHAHALLOYS,36692.0,26536.0,54.6,54.55,14.49,EQ
230210,SHAILY,4449.0,2499.0,1473.0,1491.0,36.81,EQ
230210,SHAKTIPUMP,50367.0,27583.0,412.5,405.8,113.78,EQ
230210,SHALBY,108611.0,37197.0,140.75,142.65,52.35,EQ
230210,SHALPAINTS,31596.0,18307.0,145.25,145.8,26.59,EQ
230210,SHANKARA,8262.0,3881.0,667.75,667.95,25.92,EQ
230210,SHANTI,1563.0,930.0,20.25,20.2,0.19,EQ
230210,SHANTIGEAR,23078.0,9730.0,332.15,333.65,32.32,EQ
230210,SHARDACROP,77718.0,35974.0,470.4,474.9,169.22,EQ
230210,SHARDAMOTR,12896.0,6811.0,655.2,659.8,44.63,EQ
230210,SHAREINDIA,155622.0,75607.0,1252.1,1201.7,946.68,EQ
230210,SHARIABEES,2392.0,1653.0,413.02,414.96,6.83,EQ
230210,SHEMAROO,19811.0,9250.0,125.4,127.95,11.6,EQ
230210,SHIGAN,3000.0,3000.0,82.95,85.3,2.49,SM
230210,SHILPAMED,51877.0,26888.0,244.05,244.55,65.62,EQ
230210,SHIVALIK,6237.0,3300.0,729.6,736.0,24.08,EQ
230210,SHIVAMAUTO,54120.0,26658.0,25.65,25.55,6.84,EQ
230210,SHIVAMILLS,16937.0,7820.0,92.7,90.35,7.25,EQ
230210,SHIVATEX,45597.0,14531.0,130.1,118.9,18.9,EQ
230210,SHK,131937.0,102229.0,120.0,123.2,122.67,EQ
230210,SHOPERSTOP,24044.0,10961.0,672.15,666.55,73.67,EQ
230210,SHRADHA,81311.0,59710.0,42.75,42.65,25.53,EQ
230210,SHREDIGCEM,96006.0,48131.0,67.65,67.7,32.56,EQ
230210,SHREECEM,70017.0,9749.0,23970.6,23199.8,2336.89,EQ
230210,SHREEPUSHK,40202.0,25723.0,179.45,176.05,46.16,EQ
230210,SHREERAMA,93287.0,74132.0,10.7,11.1,7.93,EQ
230210,SHRENIK,828262.0,662855.0,1.3,1.25,8.62,EQ
230210,SHREYANIND,93396.0,53101.0,162.05,159.45,86.05,EQ
230210,SHREYAS,46822.0,29114.0,274.9,272.85,80.03,EQ
230210,SHRIRAMFIN,671726.0,389497.0,1278.6,1315.05,4980.11,EQ
230210,SHRIRAMPPS,112291.0,58105.0,69.15,69.1,40.18,EQ
230210,SHUBHLAXMI,4000.0,3000.0,45.0,45.25,1.35,SM
230210,SHYAMCENT,215907.0,123753.0,18.6,19.0,23.02,EQ
230210,SHYAMMETL,59808.0,41746.0,296.6,297.2,123.82,EQ
230210,SHYAMTEL,1556.0,951.0,8.75,8.8,0.08,EQ
230210,SIEMENS,201964.0,44198.0,3130.75,3103.7,1383.73,EQ
230210,SIGACHI,59369.0,23894.0,271.75,274.25,64.93,EQ
230210,SIGIND,1916.0,1675.0,36.5,36.25,0.61,EQ
230210,SILGO,61471.0,38580.0,23.6,23.45,9.1,EQ
230210,SILINV,1106.0,1048.0,313.3,319.75,3.28,EQ
230210,SILVER,712523.0,684910.0,68.58,69.19,469.71,EQ
230210,SILVERBEES,1220929.0,660611.0,66.04,66.74,436.27,EQ
230210,SILVERTUC,12654.0,5289.0,335.2,329.1,17.73,EQ
230210,SIMBHALS,68315.0,36301.0,23.15,22.75,8.4,EQ
230210,SIMPLEXINF,64565.0,35149.0,51.85,48.5,18.22,EQ
230210,SIRCA,8829.0,5172.0,647.35,656.85,33.48,EQ
230210,SIS,83782.0,47400.0,357.35,364.1,169.38,EQ
230210,SITINET,1315771.0,1015122.0,1.65,1.6,16.75,EQ
230210,SIYSIL,21924.0,11113.0,487.1,490.05,54.13,EQ
230210,SJS,335456.0,157799.0,431.95,464.75,681.61,EQ
230210,SJVN,1715543.0,823267.0,32.35,32.3,266.33,EQ
230210,SKFINDIA,30182.0,12464.0,4367.2,4467.7,544.33,EQ
230210,SKIPPER,322856.0,121136.0,101.4,99.9,122.83,EQ
230210,SKMEGGPROD,765959.0,381354.0,212.05,192.8,808.66,EQ
230210,SKP,10000.0,9000.0,196.15,203.0,17.65,SM
230210,SKYGOLD,109193.0,43926.0,310.55,336.85,136.41,EQ
230210,SMARTLINK,22486.0,8358.0,140.65,142.35,11.76,EQ
230210,SMCGLOBAL,36788.0,15786.0,74.85,75.25,11.82,EQ
230210,SMLISUZU,54295.0,6398.0,738.45,741.75,47.25,EQ
230210,SMLT,107791.0,41564.0,167.0,158.95,69.41,EQ
230210,SMSLIFE,6783.0,6057.0,562.05,573.35,34.04,EQ
230210,SMSPHARMA,12214.0,8077.0,73.45,74.95,5.93,EQ
230210,SMVD,4040.0,4040.0,14.95,15.7,0.6,SM
230210,SNOWMAN,275826.0,83727.0,35.95,36.05,30.1,EQ
230210,SOBHA,72425.0,33844.0,577.85,570.95,195.57,EQ
230210,SOFTTECH,1975.0,1630.0,176.05,173.3,2.87,EQ
230210,SOLARA,24338.0,13609.0,389.3,385.85,52.98,EQ
230210,SOLARINDS,55157.0,37695.0,3787.8,3860.05,1427.81,EQ
230210,SOLEX,1600.0,800.0,331.0,341.9,2.65,SM
230210,SOMANYCERA,11804.0,5997.0,534.1,536.4,32.03,EQ
230210,SOMATEX,25359.0,25359.0,13.0,12.4,3.3,EQ
230210,SOMICONVEY,2476.0,1660.0,37.5,38.95,0.62,EQ
230210,SONACOMS,632416.0,274696.0,462.8,464.9,1271.29,EQ
230210,SONAMCLOCK,28555.0,16756.0,49.55,47.0,8.3,EQ
230210,SONATSOFTW,211003.0,78504.0,658.0,651.45,516.56,EQ
230210,SOTL,29998.0,21196.0,275.0,275.0,58.29,EQ
230210,SOUTHBANK,17883346.0,8112744.0,17.45,17.0,1415.67,EQ
230210,SOUTHWEST,36374.0,3498.0,117.95,123.0,4.13,EQ
230210,SPAL,25812.0,13233.0,295.55,297.05,39.11,EQ
230210,SPANDANA,134053.0,84484.0,563.6,544.0,476.15,EQ
230210,SPARC,258880.0,132910.0,188.5,189.35,250.54,EQ
230210,SPECIALITY,149066.0,67203.0,239.8,237.1,161.15,EQ
230210,SPECTRUM,2000.0,2000.0,221.75,211.2,4.43,SM
230210,SPENCERS,104163.0,47379.0,65.7,65.25,31.13,EQ
230210,SPIC,846786.0,253006.0,69.0,69.0,174.57,EQ
230210,SPICEJET,1407298.0,563010.0,35.1,35.05,197.62,EQ
230210,SPLIL,744895.0,285691.0,76.4,66.35,218.27,EQ
230210,SPLPETRO,43402.0,26265.0,391.85,393.1,102.92,EQ
230210,SPMLINFRA,37070.0,14525.0,27.2,26.75,3.95,EQ
230210,SPORTKING,59489.0,19861.0,699.4,746.4,138.91,EQ
230210,SPTL,4555706.0,2803966.0,3.15,2.9,88.32,EQ
230210,SREEL,25868.0,21115.0,193.95,193.2,40.95,EQ
230210,SRF,1147275.0,534443.0,2289.4,2218.35,12235.54,EQ
230210,SRHHYPOLTD,48041.0,23883.0,513.0,480.0,122.52,EQ
230210,SRPL,13500.0,7085.0,55.7,56.95,3.95,EQ
230210,SSWL,175631.0,101532.0,156.0,156.8,158.39,EQ
230210,STAR,105485.0,30072.0,298.45,299.7,89.75,EQ
230210,STARCEMENT,79726.0,51230.0,112.85,113.5,57.81,EQ
230210,STARHEALTH,302634.0,235328.0,535.65,540.85,1260.53,EQ
230210,STARPAPER,26979.0,15397.0,176.0,176.75,27.1,EQ
230210,STARTECK,13305.0,572.0,132.65,127.5,0.76,EQ
230210,STCINDIA,14113.0,8977.0,80.9,81.25,7.26,EQ
230210,STEELCAS,10800.0,5546.0,519.15,526.4,28.79,EQ
230210,STEELCITY,3638.0,2571.0,58.5,57.7,1.5,EQ
230210,STEELXIND,770082.0,491299.0,12.8,13.1,62.89,EQ
230210,STEL,8487.0,4772.0,137.05,134.75,6.54,EQ
230210,STERTOOLS,183558.0,34977.0,367.0,363.45,128.37,EQ
230210,STLTECH,244830.0,97756.0,173.25,173.95,169.36,EQ
230210,STOVEKRAFT,64938.0,34209.0,464.35,467.3,158.85,EQ
230210,STYLAMIND,7918.0,4255.0,1137.5,1144.0,48.4,EQ
230210,STYRENIX,21365.0,11531.0,747.8,711.65,86.23,EQ
230210,SUBEXLTD,1139478.0,504309.0,32.6,32.6,164.4,EQ
230210,SUBROS,7019.0,3782.0,290.1,290.15,10.97,EQ
230210,SUDARSCHEM,420821.0,114198.0,384.2,362.5,438.75,EQ
230210,SUKHJITS,18376.0,13477.0,396.7,403.55,53.46,EQ
230210,SULA,3469074.0,539355.0,410.0,398.2,2211.36,EQ
230210,SUMICHEM,139938.0,79817.0,448.95,445.65,358.34,EQ
230210,SUMMITSEC,3201.0,2123.0,607.6,604.1,12.9,EQ
230210,SUNCLAYLTD,23927.0,21388.0,4632.5,4695.15,990.8,EQ
230210,SUNDARAM,858104.0,531988.0,2.75,2.65,14.63,EQ
230210,SUNDARMFIN,9502.0,5531.0,2324.2,2321.0,128.55,EQ
230210,SUNDARMHLD,37846.0,23089.0,88.6,87.95,20.46,EQ
230210,SUNDRMBRAK,343.0,181.0,316.45,315.85,0.57,EQ
230210,SUNDRMFAST,83930.0,51496.0,1000.35,980.75,515.14,EQ
230210,SUNFLAG,1575489.0,370002.0,143.35,147.95,530.4,EQ
230210,SUNPHARMA,1530150.0,919037.0,1006.6,1006.8,9251.03,EQ
230210,SUNTECK,126775.0,28514.0,330.0,331.35,94.1,EQ
230210,SUNTV,135168.0,43531.0,461.35,459.0,200.83,EQ
230210,SUPERHOUSE,11030.0,6676.0,204.3,203.95,13.64,EQ
230210,SUPERSPIN,12385.0,9248.0,8.2,8.25,0.76,EQ
230210,SUPRAJIT,94710.0,47160.0,333.65,333.05,157.35,EQ
230210,SUPREMEENG,160311.0,87257.0,1.15,1.15,1.0,EQ
230210,SUPREMEIND,140939.0,100561.0,2663.4,2655.45,2678.34,EQ
230210,SUPREMEINF,8453.0,7237.0,21.45,21.0,1.55,EQ
230210,SUPRIYA,77599.0,39565.0,211.0,211.35,83.48,EQ
230210,SURANASOL,17516.0,13150.0,20.8,20.75,2.74,EQ
230210,SURANAT&P,34664.0,24101.0,10.45,10.4,2.52,EQ
230210,SURANI,6000.0,6000.0,34.0,35.1,2.04,SM
230210,SURYALAXMI,11702.0,6454.0,56.95,57.9,3.68,EQ
230210,SURYAROSNI,272304.0,117727.0,642.35,677.2,756.22,EQ
230210,SURYODAY,674459.0,252166.0,106.85,104.5,269.44,EQ
230210,SUTLEJTEX,74232.0,58672.0,52.65,53.45,30.89,EQ
230210,SUULD,609143.0,344346.0,30.05,30.85,103.48,EQ
230210,SUVEN,110008.0,44932.0,59.75,59.8,26.85,EQ
230210,SUVENPHAR,613092.0,559502.0,488.0,491.25,2730.37,EQ
230210,SUVIDHAA,157794.0,128111.0,4.55,4.55,5.83,EQ
230210,SUZLON,71596394.0,22735088.0,9.15,9.2,2080.26,EQ
230210,SVPGLOB,755400.0,516120.0,28.5,27.3,147.09,EQ
230210,SWANENERGY,161511.0,46093.0,271.7,276.15,125.23,EQ
230210,SWARAJ,2000.0,2000.0,42.15,44.55,0.84,SM
230210,SWARAJENG,3207.0,2349.0,1578.2,1590.9,37.07,EQ
230210,SWASTIK,63600.0,61200.0,90.5,91.0,55.39,SM
230210,SWELECTES,13845.0,8381.0,347.05,345.8,29.09,EQ
230210,SWSOLAR,246761.0,119776.0,298.25,300.9,357.23,EQ
230210,SYMPHONY,122058.0,46407.0,1031.1,1030.8,478.5,EQ
230210,SYNCOMF,738003.0,469713.0,7.45,7.3,34.99,EQ
230210,SYNGENE,324906.0,178643.0,566.5,571.1,1012.01,EQ
230210,SYRMA,786270.0,471089.0,276.8,265.4,1303.97,EQ
230210,TAJGVK,78726.0,37764.0,182.55,184.65,68.94,EQ
230210,TAKE,189672.0,118341.0,21.25,20.9,25.15,EQ
230210,TALBROAUTO,27149.0,16041.0,478.85,489.1,76.81,EQ
230210,TANLA,138128.0,44825.0,632.35,627.1,283.45,EQ
230210,TAPIFRUIT,9000.0,6000.0,104.95,105.0,6.3,SM
230210,TARACHAND,66000.0,50000.0,90.35,94.15,45.18,SM
230210,TARAPUR,2984.0,2734.0,4.1,4.2,0.11,EQ
230210,TARC,351509.0,209133.0,39.7,39.85,83.03,EQ
230210,TARMAT,56017.0,19035.0,61.1,63.7,11.63,EQ
230210,TARSONS,30658.0,13632.0,707.5,699.2,96.45,EQ
230210,TASTYBITE,1374.0,629.0,9181.4,9222.4,57.75,EQ
230210,TATACHEM,724694.0,192961.0,1020.3,1012.55,1968.78,EQ
230210,TATACOFFEE,140480.0,59089.0,210.95,210.0,124.65,EQ
230210,TATACOMM,170808.0,49034.0,1233.2,1234.5,604.69,EQ
230210,TATACONSUM,651630.0,303294.0,726.6,721.95,2203.73,EQ
230210,TATAELXSI,76760.0,25147.0,6683.65,6685.15,1680.74,EQ
230210,TATAINVEST,29840.0,12214.0,2259.3,2244.6,275.95,EQ
230210,TATAMETALI,64218.0,25952.0,753.7,770.8,195.6,EQ
230210,TATAMOTORS,14798390.0,5229755.0,445.85,436.75,23316.86,EQ
230210,TATAMTRDVR,1611650.0,736673.0,224.6,221.4,1654.57,EQ
230210,TATAPOWER,5515771.0,2019003.0,204.8,205.5,4134.92,EQ
230210,TATASTEEL,60810058.0,31318955.0,108.8,111.25,34075.02,EQ
230210,TATASTLLP,43280.0,17023.0,639.15,655.3,108.8,EQ
230210,TATVA,2820.0,1553.0,2000.55,2000.0,31.07,EQ
230210,TBZ,58734.0,37896.0,74.35,75.8,28.18,EQ
230210,TCI,53149.0,16594.0,643.7,646.65,106.82,EQ
230210,TCIEXP,15291.0,7517.0,1520.45,1501.45,114.29,EQ
230210,TCNSBRANDS,19603.0,14982.0,475.75,479.6,71.28,EQ
230210,TCPLPACK,15874.0,7080.0,1412.15,1365.85,99.98,EQ
230210,TCS,1187821.0,832143.0,3537.55,3540.85,29437.47,EQ
230210,TDPOWERSYS,470700.0,138190.0,128.55,127.25,177.64,EQ
230210,TEAMLEASE,9432.0,3529.0,2490.3,2511.0,87.88,EQ
230210,TECH,2700.0,2451.0,31.41,31.51,0.77,EQ
230210,TECHIN,2473.0,1980.0,9.0,8.8,0.18,EQ
230210,TECHM,1116554.0,524301.0,1017.35,1016.0,5333.98,EQ
230210,TECHNOE,626651.0,330806.0,374.65,363.55,1239.36,EQ
230210,TEGA,61262.0,29264.0,640.05,637.15,187.3,EQ
230210,TEJASNET,172934.0,68379.0,542.45,541.85,370.92,EQ
230210,TEMBO,282147.0,95393.0,165.55,164.3,157.92,EQ
230210,TERASOFT,7256.0,4092.0,39.9,40.4,1.63,EQ
230210,TEXINFRA,10628.0,6313.0,55.95,56.8,3.53,EQ
230210,TEXMOPIPES,29900.0,17472.0,53.35,53.05,9.32,EQ
230210,TEXRAIL,1002343.0,470799.0,50.7,49.65,238.7,EQ
230210,TFCILTD,288100.0,153080.0,73.95,75.65,113.2,EQ
230210,TFL,10930.0,2261.0,9.65,9.3,0.22,EQ
230210,TGBHOTELS,15715.0,11359.0,10.25,9.8,1.16,EQ
230210,THANGAMAYL,1563.0,1174.0,1035.7,1033.25,12.16,EQ
230210,THEINVEST,10281.0,6056.0,90.7,88.15,5.49,EQ
230210,THEJO,1200.0,1200.0,1285.55,1303.4,15.43,SM
230210,THEMISMED,16619.0,9221.0,1332.45,1276.4,122.87,EQ
230210,THERMAX,52233.0,23241.0,2129.55,2118.8,494.93,EQ
230210,THOMASCOOK,273318.0,122183.0,67.0,68.1,81.86,EQ
230210,THYROCARE,29198.0,18190.0,486.85,486.65,88.56,EQ
230210,TI,342517.0,141263.0,121.45,120.6,171.56,EQ
230210,TIDEWATER,6159.0,3526.0,985.0,979.4,34.73,EQ
230210,TIIL,8813.0,5282.0,981.55,988.8,51.85,EQ
230210,TIINDIA,94059.0,44068.0,2554.55,2517.95,1125.74,EQ
230210,TIMESCAN,6000.0,4000.0,128.35,133.0,5.13,SM
230210,TIMESGTY,1443.0,1310.0,47.8,48.35,0.63,EQ
230210,TIMETECHNO,847862.0,366614.0,86.8,83.25,318.22,EQ
230210,TIMKEN,81987.0,22711.0,3018.4,2987.85,685.51,EQ
230210,TINPLATE,153573.0,96582.0,315.9,321.55,305.1,EQ
230210,TIPSFILMS,2834.0,1711.0,440.05,431.5,7.53,EQ
230210,TIPSINDLTD,3646.0,2201.0,1614.25,1607.7,35.53,EQ
230210,TIRUMALCHM,221191.0,98708.0,176.25,171.4,173.97,EQ
230210,TIRUPATIFL,462877.0,263482.0,15.35,16.15,40.44,EQ
230210,TITAN,597337.0,375623.0,2468.5,2462.55,9272.25,EQ
230210,TMB,484995.0,141328.0,458.9,455.15,648.55,EQ
230210,TNIDETF,3630.0,1684.0,56.49,57.01,0.95,EQ
230210,TNPETRO,75734.0,38595.0,84.6,84.4,32.65,EQ
230210,TNPL,396214.0,182037.0,248.05,237.0,451.54,EQ
230210,TOKYOPLAST,1286.0,955.0,93.3,94.6,0.89,EQ
230210,TORNTPHARM,142118.0,96196.0,1520.85,1540.2,1463.0,EQ
230210,TORNTPOWER,159007.0,61224.0,453.25,449.45,277.5,EQ
230210,TOTAL,108761.0,71652.0,136.35,146.8,97.7,EQ
230210,TPLPLASTEH,163207.0,51303.0,34.45,34.05,17.67,EQ
230210,TRACXN,1814756.0,604155.0,83.15,86.35,502.35,EQ
230210,TREEHOUSE,185646.0,85852.0,15.15,14.95,13.01,EQ
230210,TREJHARA,21554.0,12378.0,68.3,66.05,8.45,EQ
230210,TRENT,820161.0,200063.0,1328.8,1341.9,2658.44,EQ
230210,TRF,51163.0,31597.0,162.95,167.4,51.49,EQ
230210,TRIDENT,3830359.0,1415896.0,32.05,32.05,453.79,EQ
230210,TRIGYN,43980.0,25457.0,92.35,91.2,23.51,EQ
230210,TRIL,818628.0,342792.0,66.3,64.35,227.27,EQ
230210,TRITURBINE,1294820.0,858455.0,280.85,283.85,2410.97,EQ
230210,TRIVENI,1072148.0,352908.0,279.4,263.2,986.02,EQ
230210,TRU,284566.0,87544.0,60.25,61.05,52.75,EQ
230210,TTKHLTCARE,5385.0,3534.0,959.3,970.7,33.9,EQ
230210,TTKPRESTIG,18769.0,8308.0,776.95,777.15,64.55,EQ
230210,TTL,4695.0,2996.0,78.2,79.4,2.34,EQ
230210,TTML,4975666.0,2486671.0,66.4,69.25,1651.15,EQ
230210,TV18BRDCST,4177444.0,1440941.0,34.1,34.0,491.36,EQ
230210,TVSELECT,261181.0,54494.0,396.15,392.3,215.88,EQ
230210,TVSMOTOR,1989509.0,825692.0,1075.35,1049.8,8879.08,EQ
230210,TVSSRICHAK,45054.0,30974.0,2904.6,3011.05,899.67,EQ
230210,TVTODAY,1956140.0,1212425.0,307.65,308.95,3730.03,EQ
230210,TWL,470907.0,196397.0,213.65,210.55,419.6,EQ
230210,UBL,1203132.0,483261.0,1480.75,1549.75,7155.89,EQ
230210,UCALFUEL,147825.0,49388.0,116.1,125.05,57.34,EQ
230210,UCL,2000.0,2000.0,72.8,72.0,1.46,SM
230210,UCOBANK,33077692.0,4850737.0,28.15,27.6,1365.48,EQ
230210,UDAICEMENT,111354.0,73336.0,30.75,31.05,22.55,EQ
230210,UFLEX,31183.0,14268.0,522.85,522.75,74.6,EQ
230210,UFO,180921.0,109798.0,83.9,85.3,92.12,EQ
230210,UGARSUGAR,365731.0,128699.0,93.75,92.1,120.66,EQ
230210,UGROCAP,36785.0,21728.0,149.2,148.75,32.42,EQ
230210,UJJIVAN,429390.0,264046.0,278.5,289.2,735.37,EQ
230210,UJJIVANSFB,5195475.0,2162785.0,28.3,28.85,612.07,EQ
230210,ULTRACEMCO,407822.0,282383.0,7206.05,7179.75,20348.66,EQ
230210,UMA,16000.0,16000.0,36.55,37.9,5.85,SM
230210,UMAEXPORTS,54492.0,29030.0,46.8,46.1,13.59,EQ
230210,UMANGDAIRY,6923.0,2581.0,60.05,60.2,1.55,EQ
230210,UMESLTD,43106.0,16860.0,4.45,4.3,0.75,EQ
230210,UNICHEMLAB,50512.0,26352.0,326.3,327.2,85.99,EQ
230210,UNIDT,27610.0,13907.0,240.15,232.7,33.4,EQ
230210,UNIENTER,281086.0,83949.0,174.3,158.35,146.32,EQ
230210,UNIINFO,61828.0,51177.0,20.55,21.05,10.52,EQ
230210,UNIONBANK,11809675.0,2382978.0,73.55,72.55,1752.68,EQ
230210,UNIPARTS,38273.0,19460.0,557.45,561.8,108.48,EQ
230210,UNITEDTEA,85.0,57.0,282.4,279.75,0.16,EQ
230210,UNIVASTU,17055.0,9420.0,86.75,87.35,8.17,EQ
230210,UNIVCABLES,39196.0,16902.0,331.1,331.05,55.96,EQ
230210,UNIVPHOTO,790.0,680.0,456.6,456.05,3.1,EQ
230210,UNOMINDA,829719.0,618768.0,533.0,525.95,3298.03,EQ
230210,UPL,1282246.0,434185.0,726.9,717.1,3156.09,EQ
230210,URAVI,2400.0,2400.0,158.55,151.0,3.81,SM
230210,URJA,1340913.0,579372.0,8.95,9.0,51.85,EQ
230210,USASEEDS,67200.0,56400.0,742.75,707.4,418.91,SM
230210,USHAMART,1248407.0,449429.0,189.95,183.85,853.69,EQ
230210,UTIAMC,89649.0,52626.0,698.25,696.75,367.46,EQ
230210,UTIBANKETF,34055.0,24749.0,42.04,41.67,10.4,EQ
230210,UTINEXT50,21752.0,15896.0,40.91,40.88,6.5,EQ
230210,UTINIFTETF,412.0,370.0,1901.62,1907.2,7.04,EQ
230210,UTISENSETF,464.0,307.0,657.28,646.59,2.02,EQ
230210,UTISXN50,5199.0,1215.0,49.79,49.05,0.6,EQ
230210,UTTAMSUGAR,104779.0,42319.0,256.1,253.55,108.38,EQ
230210,V2RETAIL,10766.0,7951.0,86.3,86.9,6.86,EQ
230210,VADILALIND,12147.0,6849.0,2594.8,2606.55,177.72,EQ
230210,VAIBHAVGBL,186828.0,73902.0,300.75,292.7,222.26,EQ
230210,VAISHALI,125099.0,43878.0,126.95,126.6,55.7,EQ
230210,VAKRANGEE,1079884.0,714996.0,25.05,25.25,179.11,EQ
230210,VALIANTORG,34058.0,13956.0,453.55,449.65,63.3,EQ
230210,VARDHACRLC,26196.0,15135.0,50.8,50.65,7.69,EQ
230210,VARDMNPOLY,381914.0,123713.0,21.55,19.6,26.66,EQ
230210,VARROC,172813.0,78937.0,273.9,279.8,216.21,EQ
230210,VASCONEQ,1141423.0,471989.0,33.0,32.55,155.76,EQ
230210,VASWANI,107532.0,48860.0,26.45,25.95,12.92,EQ
230210,VBL,1191468.0,437276.0,1271.8,1273.7,5561.28,EQ
230210,VCL,458687.0,351928.0,6.1,6.25,21.47,EQ
230210,VEDL,4235865.0,1339977.0,310.7,310.1,4163.31,EQ
230210,VEEKAYEM,16000.0,12000.0,43.9,44.5,5.27,SM
230210,VENKEYS,130251.0,29099.0,1824.55,1904.5,530.93,EQ
230210,VENUSPIPES,113883.0,63629.0,730.95,735.15,465.1,EQ
230210,VENUSREM,23511.0,12097.0,149.6,149.45,18.1,EQ
230210,VERANDA,147165.0,82240.0,225.9,226.4,185.78,EQ
230210,VESUVIUS,3396.0,2010.0,1672.3,1683.2,33.61,EQ
230210,VETO,50576.0,37207.0,103.3,102.9,38.43,EQ
230210,VGUARD,85625.0,37339.0,248.9,245.85,92.94,EQ
230210,VHL,306.0,167.0,2838.45,2849.3,4.74,EQ
230210,VIDHIING,60743.0,33866.0,334.0,350.2,113.11,EQ
230210,VIJAYA,43984.0,24028.0,441.25,437.65,106.02,EQ
230210,VIKASECO,1757518.0,1031562.0,3.1,3.1,31.98,EQ
230210,VIKASLIFE,2635044.0,1455041.0,4.1,4.05,59.66,EQ
230210,VIMTALABS,63287.0,27777.0,322.2,319.55,89.5,EQ
230210,VINATIORGA,21458.0,10606.0,1938.9,1936.7,205.64,EQ
230210,VINDHYATEL,12667.0,8597.0,1684.65,1694.35,144.83,EQ
230210,VINEETLAB,8374.0,4872.0,54.25,55.1,2.64,EQ
230210,VINYLINDIA,14307.0,8699.0,389.35,392.1,33.87,EQ
230210,VIPCLOTHNG,368664.0,224803.0,44.35,43.15,99.7,EQ
230210,VIPIND,78537.0,32179.0,674.6,680.55,217.08,EQ
230210,VISAKAIND,18124.0,10607.0,383.85,382.95,40.71,EQ
230210,VISHAL,398883.0,290485.0,19.65,20.6,57.08,EQ
230210,VISHNU,59966.0,40676.0,264.55,265.8,107.61,EQ
230210,VISHWARAJ,1600994.0,522319.0,16.55,16.0,86.44,EQ
230210,VITAL,87600.0,75600.0,107.6,105.9,81.35,SM
230210,VIVIANA,10000.0,10000.0,93.5,92.0,9.35,SM
230210,VIVIDHA,494161.0,414464.0,1.05,1.05,4.35,EQ
230210,VLSFINANCE,98638.0,73753.0,185.05,185.0,136.48,EQ
230210,VMART,7497.0,3653.0,2557.55,2540.35,93.43,EQ
